case_id,A_bins_sum_m2,A_fin_full_m2,A_wetted,A_wetted_cell_m2,A_wetted_full_m2,D_h,D_h_m,D_h_over_L,H_fin,H_fin_m,N_fin,Nu,Nu_B0,Nu_B1,Nu_B2,Nu_B3,Nu_B4,Nu_cell,Nu_edge,Nu_field,Nu_lmtd,OR,P_TDP,P_sink_W,Phi_X0,Phi_X1,Phi_X2,Phi_X3,Phi_X4,Phi_X5,Phi_eff,Phi_in,Phi_mid,Phi_out,Pr,Pr_film,Pr_inlet,Q_LPM,Q_bins_sum_W,Q_full_sink_LPM,Q_in_W,Q_wall_fluid_W,R_TIM_K_W,R_base_K_W,R_spread_K_W,R_th_K_W,Re_active,Re_ch,Re_label,Re_recomputed_ch_Eq1_140mm,Rth_field,T_base_max_K,T_base_mean_K,T_ch_in_K,T_ch_out_K,T_chip_max_C,T_cl_out_K,T_in_K,T_out_bulk_K,T_out_over_T_wall_mean,T_wall_max_K,T_wall_mean_K,Tchip_field,W_pump_W,accepted,cells,clearance_m,converged,cp_inlet,dH_W,dT_B0_K,dT_B1_K,dT_B2_K,dT_B3_K,dT_B4_K,dT_lmtd_K,dT_wall_bulk_am_K,dT_wall_bulk_bins_K,dT_wall_chbulk_K,dp_field,dp_sink_Pa,energy_balance_pct,fluid,geometry_label,grid,h_W_m2K,h_cell_W_m2K,h_edge_W_m2K,h_lmtd_W_m2K,iterations,k,k_film,m_full_kg_s,m_in_kg_s,mass_split_closure_pct,partitions,passed_energy,passed_mass_split,passed_validity_envelope,phi_eff_field,phi_field,res_Ux_initial,res_Uy_initial,res_Uz_initial,res_h_initial,res_p_rgh_initial,residuals_met,run,solver_rc,stationarity_max_var,stationary,stop_type,t_fin,thermal_data_source,u_in_m_s
E002,0.00477514375,1.1030994,1.1161679,0.004770150000000001,1.1161679,0.0018558679706601469,0.0018558679706601469,0.015727694666611416,0.039950000000000006,0.039950000000000006,117,9.552224478404751,13.619532349289045,9.727196041238479,8.939955479897934,8.542250750045216,8.060890937331658,9.492128901511963,9.368450899911052,9.552224478404751,9.829845265999483,0.0,700.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.96636408243374,88.45263864202812,94.96636408243374,15.781800337479213,2.99978561,15.781800337479213,3.00000132,3.00000133,0.006,0.012721978571428606,MISSING,0.018721978571428606,40.0,40,40,40,0.018721978571428606,307.055385,306.033342,298.16839,299.294015,38.10538500000003,nan,298.15,299.362983,0.4809414848969167,306.61756,300.672101,38.10538500000003,0.12495713871209273,True,51800,0.0,True,1165.0,3.000021229,1.5087899999999763,1.80872549999998,1.9873059999999896,2.080765500000041,2.1236205000000155,1.8497963911858384,1.9156095000000164,1.9014304545884095,1.940898500000003,475.0679999999993,475.0679999999993,0.0006636330413398341,EFL-1,Plate-Fin,medium,330.3872825479444,328.30872855377834,324.03101931942524,339.9894833546366,2332,0.0641897787243556,0.0641897787243556,0.49686320034000003,0.00212334701,0.0,holdout_EFL-1,True,True,y,0.0,0.0,4.6688145e-07,1.6373371e-08,7.8371097e-06,1.388974e-07,1.10998e-07,True,rc=0 wall_s=280 iterations=2332 end=2026-09-05_04:12:11 host=SalmiahFRGS21,0,1.506602081275487e-06,True,converged,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.04689444526895326
E003,0.00477514375,1.1030994,1.1161679,0.004770150000000001,1.1161679,0.0018558679706601469,0.0018558679706601469,0.015727694666611416,0.039950000000000006,0.039950000000000006,117,12.986872812026784,20.67157408997685,13.984952106310036,12.21307507536779,11.181769097820588,10.234893977065513,12.995288972332704,12.84218607805596,12.986872812026784,13.05350398562787,0.0,700.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.96636408243374,91.31885862847071,94.96636408243374,59.18175126554705,2.999827688,59.18175126554705,3.00000132,3.00000134,0.006,0.010155224285714358,MISSING,0.016155224285714358,150.0,150,150,150,0.016155224285714358,305.258657,304.456709,298.153826,298.436935,36.30865700000005,nan,298.15,298.47424,0.2070207250577968,304.819549,299.71622,36.30865700000005,1.8213982905614245,True,51800,0.0,True,1165.0,2.999991596,0.9688850000000571,1.265203500000041,1.466401000000019,1.6067620000000034,1.712319999999977,1.397838102791605,1.404100000000028,1.4034593550432577,1.4208395000000564,1846.5810000000056,1846.5810000000056,0.00032413319071065343,EFL-1,Plate-Fin,medium,447.6205530778067,447.91063417627083,442.6336130484052,449.9171400399829,1213,0.06396648827552777,0.06396648827552777,1.8632370042000002,0.0079625513,0.0,holdout_EFL-1,True,True,y,0.0,0.0,1.8532365e-07,7.4578509e-09,4.2325985e-06,6.1163872e-08,5.2394085e-08,True,rc=0 wall_s=180 iterations=1213 end=2026-09-05_04:15:15 host=SalmiahFRGS21,0,3.046104852766815e-05,True,converged,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.17585416975857474
E004,0.004317984375,0.9927894600000001,1.0058579600000002,0.0042987400000000005,1.0058579600000002,0.0018510906381249154,0.0018510906381249154,0.015687208797668776,0.03595500000000001,0.03595500000000001,117,nan,nan,nan,nan,nan,nan,2.5472575415653824,1.8893870447454684,nan,2.6584036963890005,0.1,700.0,700.0,0.12307692301367329,0.12307692301367329,0.12307692301367329,0.12307692301367329,0.12307692301367329,0.12307692301367329,0.12307692301367312,0.3741917650012137,0.6537519947915457,0.12307692301367329,94.96636408243374,70.25422792840067,94.96636408243374,3.560069324295051,0.0,3.560069324295051,3.00000132,3.0000012,0.006,0.030448775714285715,MISSING,0.03644877571428572,6.2580823499878635,10,10,10,0.03644877571428572,319.464143,314.735767,298.15,298.15,50.514143000000004,298.15,298.15,303.524851,0.516532377339143,319.050945,308.555642,50.514143000000004,0.0019447472028847924,False,66080,0.0039949999999999986,False,1165.0,2.9992677045,0.0,0.0,0.0,0.0,0.0,7.39552281459906,7.718216499999983,0.0,10.405642,32.77599999999802,32.77599999999802,0.024453839240316508,EFL-1,Plate-Fin,medium,nan,90.41974820317276,67.06738445427699,94.36509223255051,11208,0.06570798070840027,0.06570798070840027,0.112083049728,0.000478987392,2.087737616284057e-07,holdout_EFL-1,True,True,y,0.12307692301367312,0.3741917650012137,1.0695532e-06,2.9646235e-08,4.9599752e-06,1.4106989e-06,6.9659761e-07,False,rc=1 wall_s=2 iterations=0 end=2026-09-05_23:19:14 host=SalmiahFRGS21,1,3.0016868031653092e-05,True,diverged,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.01057848106754719
E005,0.004317984375,0.9927894600000001,1.0058579600000002,0.0042987400000000005,1.0058579600000002,0.0018510906381249154,0.0018510906381249154,0.015687208797668776,0.03595500000000001,0.03595500000000001,117,8.734477348179153,11.912228877324932,8.534245286407469,8.07506404333171,7.9607892155961695,7.696287047277218,6.397985685291319,9.05758429654164,8.734477348179153,6.498769545936298,0.1,700.0,700.0,0.23174504645747293,0.43392898592842044,0.5152497503189081,0.5676251791618454,0.6036770016020997,0.6253247783656158,0.5305516115683931,0.23174504645747293,0.5439830735603717,0.6253247783656158,94.96636408243374,85.76220331817318,94.96636408243374,14.240277297180205,2.999781195,14.240277297180205,3.00000132,3.00000135,0.006,0.015487812857142883,MISSING,0.021487812857142883,30.73019814170108,40,40,40,0.021487812857142883,308.991469,307.330252,298.178954,301.30628,40.04146900000002,298.361291,298.15,299.494066,0.3530333240263847,308.559148,301.957193,40.04146900000002,0.0520579443773468,True,66080,0.0039949999999999986,True,1165.0,2.9998349419999997,1.98059649999999,2.2940250000000333,2.431750999999963,2.4287290000000326,2.296965499999942,3.0865394840229374,3.1351600000000417,2.2860950904114037,2.2145760000000223,219.34100000000035,219.34100000000035,0.005545930893133744,EFL-1,Plate-Fin,medium,303.88846879164987,222.59764331055135,315.12995146768975,226.10409846172286,7077,0.0644028345590256,0.0644028345590256,0.44833113935999996,0.00191594504,1.565807025891007e-07,holdout_EFL-1,True,True,y,0.5305516115683931,0.23174504645747293,3.0660497e-07,4.4233638e-08,6.2146464e-06,7.1542935e-07,1.0029815e-06,True,rc=0 wall_s=1041 iterations=7077 end=2026-09-05_23:36:48 host=SalmiahFRGS21,0,3.9321589859051135e-05,True,converged,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.04231392427018876
E006,0.004317984375,0.9927894600000001,1.0058579600000002,0.0042987400000000005,1.0058579600000002,0.0018510906381249154,0.0018510906381249154,0.015687208797668776,0.03595500000000001,0.03595500000000001,117,11.35550563811605,18.683304579980312,12.292964578984265,10.61744399388215,9.660472761152459,8.807237221632086,10.705558796633449,11.362364706462984,11.35550563811605,10.738098957133495,0.1,700.0,700.0,0.16178123829884616,0.28897864735262035,0.349492405708686,0.39343711764922235,0.42812207026421417,0.45388066858321213,0.36330073123798456,0.16178123829884616,0.3729069565828888,0.45388066858321213,94.96636408243374,90.2564864063897,94.96636408243374,53.401039864425776,2.999807503,53.401039864425776,3.00000132,3.00000133,0.006,0.011115328571428579,MISSING,0.017115328571428577,125.73281425517308,150,150,150,0.017115328571428577,305.93073,304.946705,298.155496,298.721155,36.98073000000001,298.180339,298.15,298.508837,0.1739017285154654,305.492743,300.213447,36.98073000000001,1.0268699559689851,True,66080,0.0039949999999999986,True,1165.0,2.9991777340000003,1.2006109999999808,1.5878015000000119,1.855683000000056,2.038530499999979,2.16114749999997,1.8783192408451534,1.8840284999999994,1.7681633475031096,1.7751214999999547,1153.7639999999956,1153.7639999999956,0.02745285458739912,EFL-1,Plate-Fin,medium,392.9071542942014,370.4186124302215,393.1444820813726,371.5445210660672,1252,0.06404882161521808,0.06404882161521808,1.6812404505,0.00718478825,0.0,holdout_EFL-1,True,True,y,0.36330073123798456,0.16178123829884616,1.2819802e-07,6.4851016e-09,8.9743533e-07,1.7345184e-07,5.1158183e-08,True,rc=0 wall_s=160 iterations=1252 end=2026-09-05_23:39:42 host=SalmiahFRGS21,0,0.0003304102071624404,True,converged,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.15867721601320786
E007,0.003846075,0.8824795200000002,0.8955480200000002,0.003827330000000001,0.8955480200000002,0.0018451534487997569,0.0018451534487997569,0.015636893633896247,0.03196000000000001,0.03196000000000001,117,6.771811043672914,7.697028323420926,7.881980241551405,7.352081090938858,6.104883496370215,2.7368939623805275,0.7648338427547265,2.1280909967645814,6.771811043672914,0.7682077125968212,0.2,700.0,700.0,0.6707145396449214,0.8559164353136263,0.891503213033648,0.902264593954097,0.9045208235974953,0.8981157670444819,0.8844957334227243,0.6707158951858136,0.8987954657794013,0.8981157670444819,94.96636408243374,43.49608771383575,94.96636408243374,3.1746885642202995,2.996971518,3.1746885642202995,3.00000132,2.99854717,0.006,0.06914362428571434,MISSING,0.07514362428571435,3.2928410481418635,10,10,10,0.07514362428571435,346.550537,334.849251,298.915219,339.071062,77.60053700000005,300.022336,298.15,304.475014,0.20560739703887018,346.164121,328.91258,77.60053700000005,0.0003322311582453895,False,66080,0.007989999999999997,False,1165.0,3.1424577904,6.902851999999996,2.6506674999999973,1.9264405000000124,1.683234500000026,2.319203000000016,27.47885701582363,27.60007300000001,3.100433260167843,9.91943950000001,6.278999999994994,6.278999999994994,4.748546923972686,EFL-1,Plate-Fin,medium,251.3289284038573,28.386035709922922,78.98194830206675,28.511253482025406,4093,0.06848100693252653,0.06848100693252653,0.099949769712,0.000427135768,0.0,holdout_EFL-1,False,True,n,0.8844957334227243,0.6707158951858136,0.00031600134,0.00027239712,0.0013349274,0.00060909152,0.00347881,False,rc=0 wall_s=581 iterations=4093 end=2026-09-05_23:49:36 host=SalmiahFRGS21,0,0.12436308892222464,False,envelope,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.009433350817856064
E008,0.003846075,0.8824795200000002,0.8955480200000002,0.003827330000000001,0.8955480200000002,0.0018451534487997569,0.0018451534487997569,0.015636893633896247,0.03196000000000001,0.03196000000000001,117,8.597655929326356,10.355623113744779,8.09589294126887,8.204191339472047,8.244106529927627,7.727501843161347,3.177755361187629,11.01778960142303,8.597655929326356,3.1901368630029867,0.2,700.0,700.0,0.5040338620202299,0.7542275419489425,0.8354364570771772,0.8787244477286591,0.9025739153270816,0.9128438168441774,0.8587583460087935,0.5040338620202299,0.8602811697689782,0.9128438168441774,94.96636408243374,78.16081987849206,94.96636408243374,12.698754256881198,2.999839496,12.698754256881198,3.00000132,3.00000127,0.006,0.02501343714285716,MISSING,0.03101343714285716,19.838645519190802,40,40,40,0.03101343714285716,315.659406,311.207916,298.208363,309.561045,46.709406000000016,298.704858,298.15,299.658191,0.19451832180837983,315.250044,305.903465,46.709406000000016,0.015336708807845514,False,66080,0.007989999999999997,False,1165.0,3.0019168588,2.8458534999999756,2.954586500000005,2.811597000000006,2.448424999999986,1.8094750000000204,6.9722036729862245,6.9993695,2.5742697931071272,2.0187609999999836,72.46400000000722,72.46400000000722,0.06385126523877865,EFL-1,Plate-Fin,medium,302.9885447596671,111.98674154943873,388.27606794738483,112.42307596986818,12000,0.06502474196521177,0.06502474196521177,0.39979907838,0.00170854307,0.0,holdout_EFL-1,True,True,y,0.8587583460087935,0.5040338620202299,3.111763e-07,1.7761049e-08,2.0616818e-06,4.8927308e-06,3.8169445e-07,False,rc=0 wall_s=1991 iterations=12000 end=2026-09-06_00:22:59 host=SalmiahFRGS21,0,0.000167292422808983,True,cap,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.03773340327142426
E009,0.003846075,0.8824795200000002,0.8955480200000002,0.003827330000000001,0.8955480200000002,0.0018451534487997569,0.0018451534487997569,0.015636893633896247,0.03196000000000001,0.03196000000000001,117,9.848238622417577,16.474614877271943,10.544522281064134,9.049090161086376,8.289200639757563,7.683652291692966,8.247735738687375,10.230394733319859,9.848238622417577,8.262676245323107,0.2,700.0,700.0,0.35286347609942825,0.5539247942304406,0.6455264006851829,0.7069800022013336,0.7517083571822198,0.7816416158313222,0.6787781287795203,0.35286347609942825,0.6788661233921789,0.7816416158313222,94.96636408243374,88.4418586623103,94.96636408243374,47.62032846330449,2.99978748,47.62032846330449,3.00000132,3.00000134,0.006,0.012789537142857138,MISSING,0.018789537142857138,97.07047858508577,150,150,150,0.018789537142857138,307.102676,305.750126,298.158819,299.602153,38.152676,298.23348,298.15,298.552115,0.13710608191622017,306.66721,301.082875,38.152676,0.4850170137594582,True,66080,0.007989999999999997,True,1165.0,2.9993905819999997,1.562368499999991,2.0792690000000107,2.429751500000009,2.6292210000000296,2.6857970000000364,2.726877848938438,2.731817499999977,2.2765388047475823,2.2023889999999824,611.1049999999959,611.1049999999959,0.020357924375853993,EFL-1,Plate-Fin,medium,342.60814371733375,286.92861126156606,355.90288613639234,287.44837316426947,2827,0.06419062557317842,0.06419062557317842,1.4992438944600002,0.00640702519,0.0,holdout_EFL-1,True,True,y,0.6787781287795203,0.35286347609942825,6.9182873e-07,2.0034323e-08,3.49988e-06,9.0051006e-07,3.5417899e-07,True,rc=0 wall_s=380 iterations=2827 end=2026-09-06_00:29:34 host=SalmiahFRGS21,0,0.0001203052387607197,True,converged,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.14150026226784096
E010,0.003374165625,0.77216958,0.7852380800000001,0.0033559200000000005,0.7852380800000001,0.0018375756527753762,0.0018375756527753762,0.015572675023520138,0.027965000000000004,0.027965000000000004,117,4.4838215653504605,5.994138873806079,6.514781599010469,3.778352947396531,2.323982348611364,0.7284675497659713,0.38938721357506106,0.9388324112423752,4.4838215653504605,0.3898431265346686,0.3,700.0,700.0,0.7824850543094998,0.9344458814596741,0.962904558350957,0.9758131822003908,0.9811463345386185,0.9778369824704013,0.9690317680643376,0.7824897768417337,0.9695674656000459,0.9778369824704013,94.96636408243374,27.8563095172328,94.96636408243374,2.7893078041455466,2.9879297516,2.7893078041455466,3.00000132,2.99150114,0.006,0.12155358714285715,MISSING,0.12755358714285714,2.175102231582663,10,10,10,0.12755358714285714,383.237511,365.735071,300.53294,371.427503,114.28751100000001,302.87193,298.15,305.1008,0.11179018108182316,382.864137,360.327196,114.28751100000001,9.943882321758307e-05,False,66080,0.011985000000000003,False,1165.0,3.0431229017,13.786269000000004,2.0533040000000256,2.1956570000000397,2.2814280000000053,4.959133500000007,58.6331455410666,58.701796,5.064203703288626,24.346974500000044,2.138999999995576,2.138999999995576,1.4373854242170772,EFL-1,Plate-Fin,medium,174.86094437087712,15.185398191990211,36.6127687382667,15.203177974148351,4069,0.071662132249038,0.071662132249038,0.087816701232,0.000375285048,1.5454918859390107e-06,holdout_EFL-1,False,True,n,0.9690317680643376,0.7824897768417337,6.7749499e-05,3.9177468e-05,0.0002952699,7.1651094e-05,0.0012278522,False,rc=0 wall_s=501 iterations=4069 end=2026-09-06_00:38:07 host=SalmiahFRGS21,0,0.002205119288748409,True,envelope,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.008288220568164936
E011,0.003374165625,0.77216958,0.7852380800000001,0.0033559200000000005,0.7852380800000001,0.0018375756527753762,0.0018375756527753762,0.015572675023520138,0.027965000000000004,0.027965000000000004,117,8.301556221590392,9.658617810853258,8.479274009194727,8.266956500648869,7.3008484253595824,4.874196254074158,1.4406902578244714,7.479033262318753,8.301556221590392,1.4419001950189685,0.3,700.0,700.0,0.6923084659243061,0.8964849261718504,0.9420708416610301,0.9616083537538321,0.9706897365178878,0.9726711074705654,0.9532747953086348,0.6923084659243061,0.953568533771699,0.9726711074705654,94.96636408243374,61.39191434607553,94.96636408243374,11.157231216582186,2.9999740040000002,11.157231216582186,3.00000132,2.99999781,0.006,0.048163125714285764,MISSING,0.05416312571428576,12.307661363027758,40,40,40,0.05416312571428576,331.864188,321.151961,298.295327,327.397841,62.91418800000004,299.088148,298.15,299.869205,0.09552224658425286,331.486421,316.147954,62.91418800000004,0.004572047398701683,False,66080,0.011985000000000003,False,1165.0,3.0065760597,4.525738000000047,3.8279475000000502,2.984621000000004,2.082922499999995,1.3614509999999882,17.12397024878452,17.1383515,2.958161688348155,3.30137000000002,24.586999999999534,24.586999999999534,0.21915789357052678,EFL-1,Plate-Fin,medium,300.558619021884,52.160325458477686,270.77909839302583,52.204131347707886,12000,0.06652959828303084,0.06652959828303084,0.3512670174,0.0015011411,1.998479681898385e-07,holdout_EFL-1,True,True,y,0.9532747953086348,0.6923084659243061,4.2292551e-07,1.7659955e-07,2.5337353e-06,8.1702883e-06,4.3552838e-06,False,rc=0 wall_s=1621 iterations=12000 end=2026-09-06_01:05:22 host=SalmiahFRGS21,0,0.0006736314359384567,True,cap,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.033152882272659744
E031,,0.0,0.0130685,5.6049999999999994e-05,0.0130685,0.0018558679706601469,0.0018558679706601469,0.015727694666611416,0.0,0.0,117,nan,nan,nan,nan,nan,nan,3.0840070403423954,nan,nan,3.084030879731269,1.0,700.0,700.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,94.96636408243374,27.83055555555556,94.96636408243374,3.9454500843698033,,3.9454500843698033,3.00000132,2.64054369,0.006,0.5862577828571428,MISSING,0.5922577828571428,0.0,10,10,10,0.5922577828571428,708.530448,694.291169,nan,nan,439.580448,301.65317,298.15,301.942228,0.009584978112228975,708.120439,693.792844,439.580448,1.4532407811091282e-05,False,51800,0.039950000000000006,False,1165.0,2.6327381187,nan,nan,nan,nan,nan,393.7436863594593,393.74672999999996,nan,nan,0.22100000000500586,0.22100000000500586,12.242101323475422,EFL-1,Plate-Fin,medium,nan,119.6467153995163,nan,119.64764026918701,4017,0.072,0.072,0.12421580020200002,0.000530836753,0.0,holdout_EFL-1,False,True,n,nan,1.0,3.6922442e-05,2.9533312e-05,4.9723042e-05,1.0608891e-05,8.6441985e-05,False,rc=0 wall_s=721 iterations=4017 end=2026-09-05_01:59:36 host=SalmiahFRGS21,0,0.004899152901330158,True,envelope,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.011723611317238316
E032,,0.0,0.0130685,5.6049999999999994e-05,0.0130685,0.0018558679706601469,0.0018558679706601469,0.015727694666611416,0.0,0.0,117,nan,nan,nan,nan,nan,nan,4.427842365218005,nan,nan,4.427847436387,1.0,700.0,700.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,94.96636408243374,27.83055555555556,94.96636408243374,15.781800337479213,,15.781800337479213,3.00000132,2.51183065,0.006,0.3862921728571429,MISSING,0.3922921728571429,0.0,40,40,40,0.3922921728571429,568.554521,560.003319,nan,nan,299.60452100000003,299.064741,298.15,299.117131,0.0037003590798138798,568.12958,559.511392,299.60452100000003,0.0003440432473582411,False,51800,0.039950000000000006,False,1165.0,2.510857713,nan,nan,nan,nan,nan,260.8775277192574,260.8778265,nan,nan,1.3080000000045402,1.3080000000045402,16.304779725896918,EFL-1,Plate-Fin,medium,nan,171.78196689406468,nan,171.78216363444355,4051,0.072,0.072,0.49686320034000003,0.00212334701,0.0,holdout_EFL-1,False,True,n,nan,1.0,1.1745403e-05,4.2252836e-06,3.4733454e-05,2.3283593e-06,9.5055442e-06,False,rc=0 wall_s=961 iterations=4051 end=2026-09-05_02:15:51 host=SalmiahFRGS21,0,0.00033906600349422207,True,envelope,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.04689444526895326
E033,,0.0,0.0130685,5.6049999999999994e-05,0.0130685,0.0018558679706601469,0.0018558679706601469,0.015727694666611416,0.0,0.0,117,nan,nan,nan,nan,nan,nan,5.316649607949485,nan,nan,5.316650296191079,1.0,700.0,700.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,94.96636408243374,27.83055555555556,94.96636408243374,59.18175126554705,,59.18175126554705,3.00000132,2.43785209,0.006,0.3054743214285715,MISSING,0.3114743214285715,0.0,150,150,150,0.3114743214285715,511.982025,509.640181,nan,nan,243.03202500000003,298.410384,298.15,298.412815,0.0012455791041407116,511.5101,509.148241,243.03202500000003,0.008556694870479881,False,51800,0.039950000000000006,False,1165.0,2.437932095,nan,nan,nan,nan,nan,210.8668062032403,210.86683349999998,nan,nan,8.67500000000291,8.67500000000291,18.735632589654998,EFL-1,Plate-Fin,medium,nan,206.2640111387872,nan,206.26403783971395,2678,0.072,0.072,1.8632370042000002,0.0079625513,0.0,holdout_EFL-1,False,True,n,nan,1.0,8.3773295e-07,2.764589e-06,9.3578858e-06,2.4584625e-07,4.7677292e-06,True,rc=0 wall_s=641 iterations=2678 end=2026-09-05_02:26:45 host=SalmiahFRGS21,0,2.173416728430289e-05,True,converged,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.17585416975857474
G001,0.004317984375,0.9927894600000001,1.0058579600000002,0.0042987400000000005,1.0058579600000002,0.0018510906381249154,0.0018510906381249154,0.015687208797668776,0.03595500000000001,0.03595500000000001,117,12.360143489094867,18.12169837462645,14.009915442980347,11.911211024837534,10.669689023044304,9.63676860534928,11.866892614730943,12.336842535276954,12.360143489094867,11.897987396601106,0.1,700.0,700.0,0.14645566742415458,0.2466652412201254,0.2964190249991075,0.33329933080505775,0.36309376708130303,0.38513916943569565,0.3072614013886551,0.14645566742415458,0.3159655031890219,0.38513916943569565,67.54263703321114,66.17115550033472,67.54263703321114,73.32604410143968,2.996826218,73.32604410143968,3.00000132,2.99694047,0.006,0.01053916000000007,MISSING,0.01653916000000007,213.38608314396134,250,250,250,0.01653916000000007,305.527412,304.651755,298.154484,298.566625,36.57741200000005,298.169783,298.15,298.444346,0.1625299691997875,305.106496,299.961026,36.57741200000005,1.5876652836902483,True,14400,0.0039949999999999986,True,1052.1325,2.995663388,1.1692164999999477,1.4009900000000357,1.6301114999999982,1.8107814999999619,1.942465000000027,1.6595046052358915,1.6638530000000173,1.590274185378024,1.6004714999999692,1299.127999999997,1299.127999999997,0.1445976697103546,FC-40,Plate-Fin,coarse,436.4238577000273,419.0076804854391,435.6011251676521,420.1056050095427,1312,0.0653600921345,0.0653600921345,2.26699318872,0.00968800508,0.0,grid_study,True,True,y,0.3072614013886551,0.14645566742415458,3.4241563e-10,1.360379e-10,1.8772541e-09,8.218282e-10,7.5243077e-10,True,rc=0 wall_s=20 iterations=1312 end=2026-09-05_03:43:16 host=SalmiahFRGS21,0,1.083775924310695e-06,True,converged,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.21788288334492087
G002,0.004317984375,0.9927894600000001,1.0058579600000002,0.0042987400000000005,1.0058579600000002,0.0018510906381249154,0.0018510906381249154,0.015687208797668776,0.03595500000000001,0.03595500000000001,117,11.869285966385714,19.41142262126051,12.87952429034896,11.138533725905692,10.121181691974511,9.22101960937299,11.413356007573467,11.879368396163668,11.869285966385714,11.44101236178615,0.1,700.0,700.0,0.14663696997153103,0.24687640233978905,0.2959741367105064,0.33242203220188443,0.3618788358438805,0.38417013195868394,0.30662337541301565,0.14663696893932676,0.3152890398773408,0.38417013195868394,67.54263703321114,66.12383089036027,67.54263703321114,73.32604410143968,2.998593402,73.32604410143968,3.00000132,2.99882048,0.006,0.010545124285714321,MISSING,0.01654512428571432,213.34075776516832,250,250,250,0.01654512428571432,305.531587,304.620043,298.154157,298.576214,36.58158700000003,298.169906,298.15,298.444552,0.15681063547405016,305.083683,300.028393,36.58158700000003,1.6781813967305432,True,254870,0.0039949999999999986,True,1052.1325,2.997466972,1.1204400000000305,1.4866184999999632,1.7355539999999792,1.9116409999999746,2.033922000000018,1.726932371627803,1.7311169999999834,1.6570759603603173,1.6632074999999986,1373.1940000000031,1373.1940000000031,0.08447822949625189,FC-40,Plate-Fin,fine,419.07726182685474,402.9794207886504,419.43324929534043,403.955903218039,1204,0.06535776441949999,0.06535776441949999,2.26699318872,0.00968800508,1.7905889413270283e-14,grid_study,True,True,y,0.30662337541301565,0.14663696893932676,6.102751e-08,3.2163441e-08,1.0834119e-06,7.8165551e-08,1.555193e-07,True,rc=0 wall_s=882 iterations=1204 end=2026-09-05_03:58:02 host=SalmiahFRGS21,0,0.00040570513744136446,True,converged,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.21788288334492087
L005,,0.0,0.0130685,5.6049999999999994e-05,0.0130685,0.0018558679706601469,0.0018558679706601469,0.015727694666611416,0.0,0.0,117,nan,nan,nan,nan,nan,nan,4.049109449465133,nan,nan,4.0491160932568535,1.0,300.0,300.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,67.54263703321114,16.092063695440135,67.54263703321114,13.002184869254062,,13.002184869254062,1.28571384,1.12589626,0.006,0.5005170266666668,MISSING,0.5065170266666668,0.0,40,40,40,0.5065170266666668,448.305108,444.79584,nan,nan,176.95510800000005,298.782662,298.15,298.798337,0.00442747127728416,448.122273,444.585055,176.95510800000005,0.00017682971422319232,False,51800,0.039950000000000006,False,1052.1325,1.216073389,nan,nan,nan,nan,nan,146.110646761184,146.1108865,nan,nan,0.81600000000617,0.81600000000617,5.416481399935786,FC-40,Plate-Fin,medium,nan,137.48020903668166,nan,137.48043461464783,4066,0.06301265,0.06301265,0.40198309164,0.00171787646,0.0,holdout_thermal_load,False,True,n,nan,1.0,1.1514349e-05,6.2573373e-06,3.4837375e-05,2.8253755e-06,1.4293524e-05,False,rc=0 wall_s=981 iterations=4066 end=2026-09-05_02:43:19 host=SalmiahFRGS21,0,0.0007896263649150105,True,envelope,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.03863502475570145
